Sentence #	Word	POS	Tag	
	drug-free.	N	O
	ever!	R	O
	0	0	O
Sentence: 153	@URL	@	O
	that	O	O
	is	V	O
	scary!	A	O
	if	P	O
	you	O	O
	do	V	O
	get	V	O
	it	O	O
	the	D	O
	antibiotic	N	B-ADR
	cipro	N	O
	will	V	O
	cure	V	O
	it!!	O	O
	#keepingfingerscrossed	#	O
	0	0	O
Sentence: 154	remind	V	O
	me	O	O
	to	P	O
	get	V	O
	my	D	O
	prescription	N	O
	earlier	R	O
	next	A	O
	time.	N	O
	eight	$	O
	days	N	O
	without	P	O
	fluoxetine	^	O
	and	&	O
	my	D	O
	brain	N	B-ADR
	is	V	I-ADR
	a	D	I-ADR
	sack	N	I-ADR
	of	P	I-ADR
	nope.	!	I-ADR
	0	0	O
Sentence: 155	@URL	@	O
	how's	L	O
	your	D	O
	crohn's?	N	B-ADR
	i'm	L	O
	back	R	O
	on	P	O
	remicade	^	O
	and	&	O
	pentasa	N	O
	after	P	O
	failing	V	O
	at	P	O
	humira	^	O
	and	&	O
	cimzia	V	O
	0	0	O
Sentence: 156	a	D	O
	comprehensive	A	O
	and	&	O
	accurate	A	O
	list	N	O
	of	P	O
	trazodone	^	O
	side	N	O
	effects	N	O
	http://dld.bz/ww2q	U	O
	depression	N	B-ADR
	#antidepressant	N	I-ADR
	ocd	A	O
	insomnia	N	O
	0	0	O
Sentence: 157	dis	D	O
	lady	N	O
	has	V	O
	the	D	O
	worst	A	O
	cough	N	B-ADR
	i	O	O
	wish	V	O
	i	O	O
	had	V	O
	a	D	O
	lozenge	N	O
	0	0	O
Sentence: 158	i've	L	O
	been	V	O
	so	R	O
	tired	A	B-ADR
	since	P	O
	i	O	O
	started	V	O
	the	D	O
	cymbalta.	N	O
	i	O	O
	sleep	V	B-ADR
	so	R	I-ADR
	much.	A	I-ADR
	case	N	O
	in	P	O
	point:	N	O
	just	R	O
	slept	V	O
	an	D	O
	hour	N	O
	before	P	O
	bed.	N	O
	0	0	O
Sentence: 159	@URL	@	O
	@URL	@	O
	yep,	!	O
	this	D	O
	one	$	O
	is	V	O
	my	D	O
	top	A	O
	tip	N	O
	for	P	O
	all	D	O
	sore	A	B-ADR
	throats	N	I-ADR
	too.	R	O
	works	V	O
	by	P	O
	relaxing	V	O
	the	D	O
	muscles.	N	O
	combine	V	O
	with	P	O
	a	D	O
	numbing	A	O
	lozenge	N	O
	xx	E	O
	0	0	O
Sentence: 160	they	O	O
	put	V	O
	me	O	O
	on	P	O
	cymbalta	^	O
	for	P	O
	my	D	O
	joint	N	B-ADR
	pain	N	I-ADR
	with	P	O
	hashis.	^	O
	now	R	O
	the	D	O
	pain	N	O
	is	V	O
	better	A	O
	but	&	O
	depression	N	B-ADR
	is	V	O
	worse.	A	O
	*sigh*	N	O
	0	0	O
Sentence: 161	i	O	O
	need	V	O
	vyvanse	^	O
	ugh	!	O
	i	O	O
	ran	V	O
	out	T	O
	and	&	O
	now	R	O
	i've	L	O
	been	V	O
	eating	V	B-ADR
	all	D	I-ADR
	day	N	I-ADR
	and	&	O
	i	O	O
	feel	V	B-ADR
	weird	A	I-ADR
	without	P	O
	it	O	O
	0	0	O
Sentence: 162	thank	V	O
	god	^	O
	for	P	O
	vyvanse	^	O
	or	&	O
	i	O	O
	would	V	O
	be	V	O
	sleepping	V	B-ADR
	on	P	O
	the	D	O
	cash	N	O
	register	V	O
	right	R	O
	now	R	O
	0	0	O
Sentence: 163	off	P	O
	of	P	O
	my	D	O
	metoprolol	N	O
	medication!!	N	O
	hopefully	R	O
	i	O	O
	won't	V	O
	be	V	O
	so	R	O
	depressed	A	B-ADR
	anymore!	R	O
	#thankyoujesus	#	O
	0	0	O
Sentence: 164	@URL	@	O
	can	V	O
	i	O	O
	take	V	O
	that	O	O
	with	P	O
	prozac?	N	O
	i'm	L	O
	bipolar	A	B-ADR
	0	0	O
Sentence: 165	im	L	O
	feeling	V	B-ADR
	so	R	I-ADR
	shitty.	A	I-ADR
	been	V	O
	out	P	O
	of	P	O
	prozac	^	O
	for	P	O
	four	$	O
	days:(((	N	O
	0	0	O
Sentence: 166	i've	L	O
	been	V	O
	getting	V	O
	almost	R	O
	daily	A	O
	headaches	N	B-ADR
	for	P	O
	the	D	O
	past	A	O
	3	$	O
	weeks	N	O
	??	,	O
	side	N	O
	effects	N	O
	of	P	O
	#enbrel	^	O
	?	,	O
	i've	L	O
	been	V	O
	on	P	O
	it	O	O
	for	P	O
	months	N	O
	now	R	O
	though	P	O
	#rheum	#	B-ADR
	0	0	O
Sentence: 167	depression	N	B-ADR
	hurts,	V	O
	cymbalta	N	O
	can	V	O
	help.	V	O
	jk.	^	O
	cymbalta	^	O
	doesn't	V	O
	do	V	O
	shit	N	O
	except	P	O
	put	V	B-ADR
	a	D	I-ADR
	gun	N	I-ADR
	in	P	I-ADR
	your	D	I-ADR
	hand	N	I-ADR
	0	0	O
Sentence: 168	i	O	O
	need	V	O
	some	D	O
	cymbalta	N	O
	cause	P	O
	i'm	L	O
	feelin	V	O
	this	D	O
	depression??	N	B-ADR
	0	0	O
Sentence: 169	i	O	O
	took	V	O
	some	D	O
	baclofen	^	O
	and	&	O
	i	O	O
	dont	V	O
	feel	V	O
	a	D	O
	little	A	O
	but	&	O
	drowsy!	A	B-ADR
	#wtf	#	O
	#backspasms	#	B-ADR
	0	0	O
Sentence: 170	feels	V	B-ADR
	dreadful	A	I-ADR
	-	,	O
	how	R	O
	do	V	O
	u	O	O
	over	P	O
	come	V	O
	a	D	O
	#virus	N	O
	when	R	O
	on	P	O
	#humira?	^	O
	gp	N	O
	gave	V	O
	antibiotics	N	O
	to	P	O
	help	V	O
	me	O	O
	out'	T	O
	but	&	O
	it's	L	O
	#viral!!	A	O
	making	V	O
	#lung	N	B-ADR
	pain	N	I-ADR
	worse	A	O
	0	0	O
Sentence: 171	@URL	@	O
	i	O	O
	was	V	O
	on	P	O
	muscle	A	O
	relaxant	N	O
	baclofen	V	O
	for	P	O
	two	$	O
	weeks,	N	O
	then	R	O
	2	$	O
	months	N	O
	trying	V	O
	to	P	O
	rid	V	B-ADR
	myself	O	I-ADR
	of	P	I-ADR
	it.	O	I-ADR
	11	$	O
	days	N	O
	in	P	O
	without	P	O
	and	&	O
	no	D	B-ADR
	sleep.	N	I-ADR
	:/	E	O
	0	0	O
Sentence: 172	i	O	O
	think	V	O
	i	O	O
	might	V	O
	be	V	O
	allergic	A	B-ADR
	to	P	O
	effexor.	G	O
	i	O	O
	just	R	O
	woke	V	O
	up	T	O
	feeling	V	O
	sick,	A	B-ADR
	meh.	G	O
	0	0	O
Sentence: 173	venlafaxine	^	O
	makes	V	O
	me	O	O
	feel	V	O
	so	R	O
	nauseas	A	B-ADR
	hahahaha	!	O
	oh	!	O
	god	^	O
	i'm	L	O
	going	V	O
	to	P	O
	chunder	V	B-ADR
	in	P	O
	my	D	O
	geography	N	O
	lesson	N	O
	help	V	O
	0	0	O
Sentence: 174	@URL	@	O
	i'm	L	O
	good	A	O
	been	V	O
	on	P	O
	25mg	^	O
	mtx	^	O
	for	P	O
	years	N	O
	then	R	O
	switched	V	O
	to	P	O
	leflunomide	V	B-ADR
	back	R	O
	mtx	^	O
	the	D	O
	other	A	O
	caused	V	O
	tummy	N	B-ADR
	trouble.	N	I-ADR
	why	R	O
	r	V	O
	u	O	O
	off	T	O
	enbrel	N	O
	0	0	O
Sentence: 175	@URL	@	O
	what,	O	O
	antidepressants?	N	B-ADR
	i'm	L	O
	on	P	O
	fluoxetine	^	O
	(prozac)	^	O
	right	R	O
	now,	R	O
	why?xx	R	O
	0	0	O
Sentence: 176	how	R	O
	anyone	N	O
	can	V	O
	say	V	O
	there	X	O
	is	V	O
	no	D	O
	withdrawal	N	B-ADR
	from	P	O
	prozac	^	O
	withdrawal	N	O
	is	V	O
	beyond	P	O
	me.	O	O
	their	D	O
	answer	N	O
	is	V	O
	to	P	O
	go	V	O
	back	R	O
	on	P	O
	it	O	O
	and	&	O
	up	T	O
	the	D	O
	dose.	N	O
	0	0	O
Sentence: 177	i	O	O
	really	R	O
	feel	V	O
	like	P	O
	this	O	O
	fluoxetine	N	O
	is	V	O
	messing	V	O
	with	P	O
	my	D	O
	perspective	N	B-ADR
	time	N	I-ADR
	and	&	I-ADR
	people.	N	I-ADR
	0	0	O
Sentence: 178	how	R	O
	do	V	O
	u	O	O
	do	V	O
	it?	O	O
	u	O	O
	got	V	O
	me	O	O
	losing	V	B-ADR
	every	D	I-ADR
	breath.	N	I-ADR
	what	O	O
	did	V	O
	u	O	O
	give	V	O
	me	O	O
	to	P	O
	make	V	O
	my	D	O
	heart	N	B-ADR
	beat	V	I-ADR
	out	T	I-ADR
	my	D	I-ADR
	chest?	N	I-ADR
	#vyvanse	#	O
	0	0	O
Sentence: 179	seriously	R	O
	if	P	O
	you	O	O
	are	V	O
	getting	V	O
	off	T	O
	cymbalta	N	O
	tape	N	O
	alot	N	O
	if	P	O
	movies	N	O
	i	O	O
	was	V	O
	up	T	B-ADR
	till	P	I-ADR
	4	$	I-ADR
	and	&	O
	feel	V	O
	and	&	O
	look	V	O
	like	P	O
	a	D	O
	zombie	N	B-ADR
	just	R	O
	to	P	O
	tired	V	O
	to	P	O
	growl	V	O
	!!!	,	O
	0	0	O
Sentence: 180	3	$	O
	red	A	O
	bulls,	N	O
	2	P	O
	vyvanse,	V	O
	no	D	B-ADR
	sleep	N	I-ADR
	=	,	O
	shit	N	B-ADR
	feeling	V	I-ADR
	0	0	O
Sentence: 181	vyvanse	^	O
	literally	R	O
	causes	V	O
	me	O	O
	to	P	O
	get	V	O
	like	P	O
	schizophrenia	N	B-ADR
	but	&	O
	i	O	O
	hear	V	B-ADR
	answers	N	I-ADR
	idk	L	O
	but	&	O
	i	O	O
	like	V	O
	it	O	O
	0	0	O
Sentence: 182	woah	!	O
	even	R	O
	50mg	V	O
	seroquel	^	O
	hits	V	O
	like	P	O
	a	D	O
	thick	A	B-ADR
	fog	N	I-ADR
	0	0	O
Sentence: 183	@URL	@	O
	ha!	!	O
	try	V	O
	not	R	O
	to	P	O
	do	V	O
	that.	D	O
	water,	N	O
	sleep,	N	O
	cipro,	N	O
	and	&	O
	the	D	O
	occasional	A	O
	xanax	N	O
	can	V	O
	cure	V	O
	all	D	O
	travel	N	O
	related	A	O
	illnesses.	N	B-ADR
	#beprepared	#	O
	0	0	O
Sentence: 184	no	D	O
	one	N	O
	likes	V	O
	me	O	O
	on	P	O
	my	D	O
	vyvanse	N	O
	#toochill	#	B-ADR
	#zombiemode	#	I-ADR
	0	0	O
Sentence: 185	@URL	@	O
	my	D	O
	mom	N	O
	used	V	O
	rivaroxaban	R	O
	and	&	O
	it	O	O
	gave	V	O
	her	O	O
	a	D	O
	terrible	A	O
	time	N	O
	with	P	O
	weakness	N	B-ADR
	and	&	O
	muscle	N	B-ADR
	pain.	N	I-ADR
	0	0	O
Sentence: 186	quetiapine	^	O
	-	,	O
	i	O	O
	slept!!	V	O
	weirdo	N	B-ADR
	dreams	N	I-ADR
	and	&	O
	very	R	O
	drowsy	A	B-ADR
	this	D	O
	morning	N	O
	but	&	O
	i	O	O
	slept!!!	V	O
	0	0	O
Sentence: 187	i	O	O
	keep	V	O
	hearing	V	B-ADR
	the	D	I-ADR
	words	N	I-ADR
	""chris	^	O
	tucker,	^	O
	money	N	O
	talk	V	O
	mufucka""	N	O
	over	P	O
	and	&	O
	over	P	O
	in	P	O
	my	D	O
	head	N	O
	it's	L	O
	been	V	O
	happening	V	O
	for	P	O
	like	V	O
	an	D	O
	hour	N	O
	too.	R	O
	fuck	V	O
	vyvanse	O	O
	0	0	O
Sentence: 188	@URL	@	O
	prescription,	N	O
	i	O	O
	have	V	O
	zoplicone,	D	O
	nice	A	O
	and	&	O
	gentle	A	O
	but	&	O
	work.	N	O
	i	O	O
	have	V	O
	zometa	N	O
	to	P	O
	keep	V	O
	the	D	O
	bones	N	B-ADR
	strong	A	I-ADR
	and	&	O
	control	N	O
	the	D	O
	tumours	N	B-ADR
	0	0	O
Sentence: 189	@URL	@	O
	stopped	V	O
	zoloft	N	O
	cold	A	O
	turkey	N	O
	after	P	O
	i	O	O
	became	V	O
	suicidal,	A	B-ADR
	stopped	V	O
	effexor	G	O
	because	P	O
	i	O	O
	was	V	O
	numb.	A	B-ADR
	0	0	O
Sentence: 190	why	R	O
	can't	V	B-ADR
	i	O	I-ADR
	sleep	V	I-ADR
	like	P	O
	a	D	O
	normal	A	O
	person.	N	O
	oh	!	O
	yeah	!	O
	because	P	O
	i	O	O
	suffer	V	O
	from	P	O
	insomnia	^	O
	and	&	O
	trazodone	N	O
	gives	V	O
	me	O	O
	headaches	N	B-ADR
	#suffering	V	O
	#reality	#	O
	0	0	O
Sentence: 191	gonna	V	O
	watch	V	O
	the	D	O
	sunrise..	N	O
	vyvanse	N	O
	got	V	B-ADR
	me	O	I-ADR
	up.	T	I-ADR
	i	O	O
	have	V	O
	only	R	B-ADR
	slept	V	I-ADR
	about	P	I-ADR
	2	$	I-ADR
	hours	N	I-ADR
	in	P	O
	the	D	O
	past	A	O
	48	$	O
	hours.	N	O
	150mg	N	O
	got	V	O
	me	O	O
	fucked	V	O
	up	T	O
	0	0	O
Sentence: 192	hmm,	!	O
	interesting.	A	O
	i	O	O
	may	V	O
	have	V	O
	been	V	O
	undergoing	V	O
	baclofen	N	O
	withdrawal	N	O
	hence	R	O
	the	D	O
	anxiety	N	B-ADR
	for	P	O
	the	D	O
	past	A	O
	few	A	O
	monthsà	N	O
	#hypochondria	N	B-ADR
	0	0	O
Sentence: 193	iti	G	O
	needs	V	O
	to	P	O
	quit	V	O
	hiring	V	O
	teachers	N	O
	that	P	O
	have	V	O
	already	R	O
	retired	V	O
	from	P	O
	one	$	O
	job	N	O
	to	P	O
	take	V	O
	this	D	O
	one...	$	O
	imma	L	O
	overdose	V	O
	on	P	O
	vyvanse	^	O
	trying	V	O
	to	P	O
	stay	V	B-ADR
	awake	A	I-ADR
	0	0	O
Sentence: 194	i	O	O
	hate	V	O
	the	D	O
	low	A	B-ADR
	after	P	O
	the	D	O
	high	A	O
	on	P	O
	vyvanse	N	O
	0	0	O
Sentence: 195	on	P	O
	a	D	O
	related	A	O
	note:	N	O
	tysabri	N	O
	causes	V	O
	weight	N	O
	gain.	V	O
	as	P	O
	does	V	O
	body	N	B-ADR
	pain/inability	N	I-ADR
	to	P	O
	exercise.	V	O
	sigh.	V	O
	#fuckms	#	B-ADR
	0	0	O
Sentence: 196	#cymbalta	#	O
	withdrawal	N	O
	has	V	O
	reached	V	O
	a	D	O
	peak,	N	O
	lost	A	B-ADR
	vision	N	I-ADR
	and	&	O
	almost	R	O
	crashed	V	O
	my	D	O
	car	N	O
	from	P	O
	a	D	O
	brain	N	B-ADR
	zap.	N	I-ADR
	thanks	N	O
	a	D	O
	zillion	N	O
	#elililly	#	O
	#bigpharma	#	O
	0	0	O
Sentence: 197	i	O	O
	hate	V	O
	cipro!	N	O
	#antibiotic	N	O
	#nauseous	#	O
	#cf	#	B-ADR
	#hospitallife	#	O
	#cysticfibrosis	#	B-ADR
	0	0	O
Sentence: 198	@URL	@	O
	reppin	V	O
	zoloft&seroquel	N	O
	since	P	O
	last	A	O
	november.	^	O
	i'm	L	O
	hella	R	O
	gainin	V	O
	weight	N	O
	too	R	O
	awesome	A	O
	i'm	L	O
	fat	A	B-ADR
	and	&	O
	can't	V	B-ADR
	cum	V	I-ADR
	i	O	O
	own	V	O
	0	0	O
Sentence: 199	i've	L	O
	had	V	O
	a	D	O
	trazodone	N	O
	headache	N	B-ADR
	all	D	O
	day.	N	O
	i	O	O
	heard	V	O
	they	O	O
	go	V	O
	away	R	O
	within	P	O
	a	D	O
	week.	N	O
	#hopeso	#	O
	#iactuallyslept	#	B-ADR
	0	0	O
Sentence: 200	i've	L	O
	had	V	O
	ocd	A	B-ADR
	symptoms	N	O
	like	P	O
	that	O	O
	for	P	O
	a	D	O
	while	N	O
	but	&	O
	seems	V	O
	like	P	O
	the	D	O
	seroquel	^	O
	exacerbates	V	B-ADR
	things	N	O
	and	&	O
	now	R	O
	this.	O	O
	:\	E	O
	0	0	O
Sentence: 201	and	&	O
	that,	D	O
	ladies	N	O
	and	&	O
	gentlemen,	N	O
	is	V	O
	that.	D	O
	fuzzy	A	B-ADR
	noisy	A	O
	head	N	O
	=	,	O
	sleep	V	B-ADR
	#quetiapine	#	O
	0	0	O
Sentence: 202	@URL	@	O
	thanks	N	O
	(:	E	O
	i	O	O
	no	R	O
	longer	R	O
	have	V	O
	to	P	O
	do	V	O
	both	D	O
	injections.	N	O
	i	O	O
	get	V	O
	to	P	O
	drop	V	O
	humira	^	O
	(for	P	O
	crohns)	A	B-ADR
	but	&	O
	keep	V	O
	copaxone	^	B-ADR
	for	P	O
	ms.	^	O
	0	0	O
Sentence: 203	i	O	O
	finally	R	O
	had	V	O
	an	D	O
	appetite,	N	O
	made	V	O
	food,	N	O
	gone.	V	O
	humira	^	O
	why	R	O
	won't	V	B-ADR
	you	O	I-ADR
	let	V	I-ADR
	me	O	I-ADR
	eat	V	I-ADR
	0	0	O
Sentence: 204	@URL	@	O
	i	O	O
	don't	V	O
	care	V	O
	if	P	O
	they	O	O
	are	V	O
	toxic	A	B-ADR
	haha	!	O
	putting	V	O
	the	D	O
	cipro	N	O
	drops	V	O
	in	P	O
	is	V	O
	essentially	R	O
	equivalent	N	O
	to	P	O
	torture	V	O
	#oww	#	B-ADR
	0	0	O
Sentence: 205	@URL	@	O
	dizzy,	A	B-ADR
	out	P	O
	if	P	O
	it	O	O
	and	&	O
	confused	V	B-ADR
	on	P	O
	the	D	O
	drugs.	N	O
	upping	V	O
	the	D	O
	baclofen	N	O
	slowly	R	O
	now	R	O
	as	P	O
	i	O	O
	seem	V	O
	better	R	O
	on	P	O
	these.	D	O
	0	0	O
Sentence: 206	@URL	@	O
	cause	P	O
	humira	^	O
	gives	V	O
	me	O	O
	a	D	O
	lot	N	O
	of	P	O
	rashes	N	B-ADR
	and	&	O
	like	P	O
	most	R	O
	of	P	O
	these	D	O
	drugs..	N	O
	skin	N	B-ADR
	sensitivity	N	I-ADR
	happens	V	O
	0	0	O
Sentence: 207	@URL	@	O
	@URL	@	O
	@URL	@	O
	*buts	!	O
	in*	P	O
	you	O	O
	don't	V	O
	wanna	V	O
	miss	V	O
	venlafaxine	P	O
	no	D	O
	no	N	O
	it	O	O
	made	V	O
	me	O	O
	so	R	O
	wonky	A	B-ADR
	missing	V	O
	one	$	O
	day!	N	O
	ouch	!	O
	0	0	O
Sentence: 208	ô@URL:	!	O
	my	D	O
	vyvanse	N	O
	makes	V	B-ADR
	me	O	I-ADR
	nocturnal	A	I-ADR
	??ö	,	O
	0	0	O
Sentence: 209	i'd	L	O
	gladly	R	O
	trade	V	O
	the	D	O
	#mtx	^	B-ADR
	headache	N	I-ADR
	for	P	O
	#humira	^	O
	but	&	O
	after	P	O
	5	$	O
	months	N	O
	i	O	O
	still	R	O
	don't	V	O
	have	V	O
	the	D	O
	prescription.	N	O
	i	O	O
	function	V	O
	through	P	O
	vitamins	N	O
	&	&	O
	motrin	N	O
	0	0	O
Sentence: 210	thank	V	O
	god	^	O
	i	O	O
	was	V	O
	born	V	O
	with	P	O
	so	R	O
	much	A	O
	hair;	N	O
	i	O	O
	wouldn't	V	O
	been	V	O
	balm	N	B-ADR
	by	P	O
	now.	R	O
	#crohnsproblems	#	B-ADR
	#teamibd	#	O
	#hairloss	#	O
	#humira	#	O
	#chronic	#	O
	#illness	N	O
	#gratitude	N	O
	0	0	O
Sentence: 211	vyvanse	^	O
	makes	V	O
	me	O	O
	having	V	O
	the	D	O
	sleeping	V	B-ADR
	schedule	N	I-ADR
	of	P	I-ADR
	a	D	I-ADR
	vampire.	N	I-ADR
	0	0	O
Sentence: 212	1/2	$	O
	vitamin	N	B-ADR
	d	G	I-ADR
	malsorption	N	I-ADR
	and	&	O
	damaged	V	O
	photosynthesis	N	O
	of	P	O
	sun	^	O
	shine	V	O
	in	P	O
	to	P	O
	vitamin	N	O
	d	N	O
	from	P	O
	levaquin	^	O
	toxicity	N	O
	leading	V	O
	to	P	O
	calcium	N	B-ADR
	problems.	N	I-ADR
	0	0	O
Sentence: 213	but	&	O
	still	R	O
	dr.	^	O
	maria	^	O
	jasinskas	^	O
	was	V	O
	right	R	O
	&	&	O
	would	V	O
	have	V	O
	been	V	O
	if	P	O
	not	R	O
	for	P	O
	pharmacy;	N	O
	she	O	O
	said,	V	O
	""you	O	O
	know	V	O
	sometimes	R	O
	vyvanse	R	O
	can	V	O
	make	V	O
	you	O	O
	depressed""	A	B-ADR
	0	0	O
Sentence: 214	@URL	@	O
	quetiapine	^	O
	was	V	O
	horrific	A	O
	for	P	O
	me	O	O
	in	P	O
	relation	N	O
	to	P	O
	wait	V	B-ADR
	gain.	V	I-ADR
	such	A	O
	a	D	O
	horror	N	O
	story.	N	O
	but	&	O
	the	D	O
	weight	N	B-ADR
	will	V	O
	come	V	O
	off	T	O
	one	$	O
	day	N	O
	at	P	O
	a	D	O
	time.	N	O
	0	0	O
Sentence: 215	@URL	@	O
	think	V	O
	just	R	O
	#lithium	N	O
	for	P	O
	#monotherapy	^	O
	&	&	O
	#lamotrigine	#	O
	4	$	O
	#rapidcycling	#	B-ADR
	-	,	O
	#atypicalantipsychotics	#	O
	now	R	O
	revealing	V	O
	serious	A	O
	#sideeffects	N	O
	0	0	O
Sentence: 216	@URL	@	O
	what	O	O
	problems	N	O
	did	V	O
	you	O	O
	have	V	O
	with	P	O
	humira,	^	O
	if	P	O
	you	O	O
	don't	V	O
	mind	V	O
	me	O	O
	asking.	V	O
	i	O	O
	tried	V	O
	infliximab	V	B-ADR
	it	O	O
	destroyed	V	B-ADR
	my	D	I-ADR
	liver.	N	I-ADR
	0	0	O
Sentence: 217	throat	N	B-ADR
	numbing	A	O
	lozenge	N	O
	for	P	O
	the	D	O
	win	N	O
	0	0	O
Sentence: 218	@URL	@	O
	@URL	@	O
	me	O	O
	too,	R	O
	remicade	A	O
	for	P	O
	a	D	O
	year,	N	O
	humira,	^	O
	and	&	O
	had	V	O
	an	D	O
	allergic	A	B-ADR
	reaction	N	I-ADR
	to	P	O
	cimzia,	V	O
	almost	R	B-ADR
	killed	V	I-ADR
	me	O	I-ADR
	in	P	O
	november.	^	O
	0	0	O
Sentence: 219	@URL	@	O
	@URL	@	O
	sad	A	O
	but	&	O
	over	R	O
	aggressive	A	O
	marketing	N	O
	of	P	O
	juxtapid	^	O
	will	V	O
	probably	R	O
	make	V	O
	it	O	O
	more	R	O
	difficult	A	O
	for	P	O
	true	A	O
	hofh	N	B-ADR
	to	P	O
	get	V	O
	covered	V	O
	0	0	O
Sentence: 220	@URL	@	O
	someones	L	O
	said	V	O
	can	V	O
	happen	V	O
	while	P	O
	fighting	V	O
	infection	N	B-ADR
	which	O	O
	is	V	O
	quite	R	O
	possible,nearly	A	O
	finished	V	O
	some	D	O
	cipro&bringing	N	B-ADR
	up	P	I-ADR
	foul	A	I-ADR
	gunk!	N	I-ADR
	0	0	O
Sentence: 221	@URL	@	O
	@URL	@	O
	lexapro	^	B-ADR
	gave	V	O
	me	O	O
	the	D	O
	worst	A	O
	mixed	A	B-ADR
	episodes.	N	I-ADR
	i	O	O
	have	V	O
	some	D	O
	instability	N	O
	with	P	O
	pristiq	^	O
	but	&	O
	i	O	O
	can	V	O
	manage	V	O
	it	O	O
	ok.	!	O
	0	0	O
Sentence: 222	@URL	@	O
	((	,	O
	when	R	O
	i	O	O
	used	V	O
	to	P	O
	take	V	O
	trazodone	N	O
	to	P	O
	sleep,	V	B-ADR
	people	N	O
	would	V	O
	make	V	O
	me	O	O
	stay	V	O
	up	T	O
	after	P	O
	i	O	O
	took	V	O
	it	O	O
	so	P	O
	they	O	O
	could	V	O
	watch	V	O
	me	O	O
	be	V	O
	high	A	B-ADR
	))	,	O
	0	0	O
Sentence: 223	im	L	O
	having	V	O
	paroxetine	A	O
	withdrawals	N	B-ADR
	but	&	O
	thats	L	O
	ok	A	O
	cuz	P	O
	i	O	O
	still	R	O
	aint	V	O
	takin	V	O
	no	D	O
	moe	N	O
	fuck	V	O
	behavioral	A	B-ADR
	health	N	O
	ill	L	O
	be	V	O
	iight	!	O
	0	0	O
Sentence: 224	almost	R	O
	blew	V	O
	out	T	O
	my	D	O
	arms	N	O
	&	&	O
	heels	N	B-ADR
	@URL	P	O
	work.	N	O
	they	O	O
	hurt	V	O
	like	P	O
	hell.	N	O
	&	&	O
	the	D	O
	pain	N	B-ADR
	is	V	O
	spreading,	V	O
	damned	A	O
	cipro.	N	O
	0	0	O
Sentence: 225	adderall	^	O
	makes	V	O
	me	O	O
	vomit	V	B-ADR
	and	&	O
	vyvanse	^	O
	gives	V	O
	me	O	O
	migraines..	N	B-ADR
	the	D	O
	struggle	N	O
	0	0	O
Sentence: 226	the	D	O
	#quetiapine	^	O
	is	V	O
	kicking	V	O
	in.	P	O
	bizarre	A	B-ADR
	thoughts	N	I-ADR
	tonight.	R	O
	tempted	V	O
	to	P	O
	take	V	O
	the	D	O
	whole	A	O
	lot.	N	O
	i	O	O
	won't	V	O
	-	,	O
	don't	V	O
	worry	V	O
	people.	N	O
	just	R	O
	odd	A	B-ADR
	thoughts.	N	I-ADR
	0	0	O
Sentence: 227	i'm	L	O
	always	R	O
	irritated	V	B-ADR
	on	P	O
	vyvanse	^	O
	because	P	O
	people	N	O
	can't	V	B-ADR
	think	V	I-ADR
	as	R	I-ADR
	fast	A	I-ADR
	as	P	O
	i	O	O
	can.	V	O
	it's	L	O
	like	P	O
	every	D	O
	conversation	N	O
	is	V	O
	with	P	O
	someone	N	O
	at	P	O
	a	D	O
	nursing	N	O
	home	N	O
	0	0	O
Sentence: 228	@URL	@	O
	@URL	@	O
	try	V	O
	something	N	O
	like	P	O
	wellbutrin	N	O
	-	,	O
	there	X	O
	are	V	O
	many	A	O
	better	A	O
	than	P	O
	zoloft	N	O
	(zombie-loft)	N	B-ADR
	and	&	O
	paxil	^	O
	for	P	O
	anxiety	N	B-ADR
	imo	P	O
	0	0	O
Sentence: 229	i	O	O
	fell	V	B-ADR
	asleep	R	I-ADR
	and	&	I-ADR
	woke	V	I-ADR
	back	R	I-ADR
	up	T	I-ADR
	again.	R	O
	trying	V	O
	a	D	O
	quarter	N	O
	of	P	O
	a	D	O
	seroquel	N	O
	instead	R	O
	of	P	O
	half	N	O
	this	D	O
	time.	N	O
	i'd	L	O
	like	V	O
	to	P	O
	get	V	B-ADR
	out	P	I-ADR
	of	P	I-ADR
	bed	N	I-ADR
	tomorrow.	N	O
	0	0	O
Sentence: 230	does	V	O
	anyone	N	O
	on	P	O
	#tysabri	^	O
	get	V	O
	flu	N	B-ADR
	iike	P	I-ADR
	symptoms,	N	I-ADR
	aches	V	I-ADR
	and	&	I-ADR
	pains,	V	I-ADR
	shivers	V	O
	a	D	O
	sweats	N	O
	i	O	O
	seem	V	O
	to	P	O
	get	V	O
	it	O	O
	about	P	O
	a	D	O
	week	N	O
	or	&	O
	so	R	O
	after	P	O
	i've	L	O
	had	V	O
	infusion	N	O
	0	0	O
Sentence: 231	rt	~	O
	@URL:	V	O
	if	P	O
	this	O	O
	fuckin	V	O
	emt	^	O
	looks	V	O
	at	P	O
	me	O	O
	one	$	O
	more	A	O
	time	N	O
	hes	L	O
	gonna	V	O
	feel	V	O
	the	D	O
	wrath	N	O
	of	P	O
	my	D	O
	vyvanse	N	O
	rage	N	B-ADR
	0	0	O
Sentence: 232	21.55	$	O
	rivaroxaban	^	O
	diary	N	O
	day	N	O
	8.	$	O
	aches	V	B-ADR
	easing,	V	O
	back	R	B-ADR
	pain	N	I-ADR
	easing.	V	O
	swollen	A	O
